CustomerID,frequency,recency,T,monetary_value,conditional avg profit,clv,rank,decile,prob_alive,purchases_next30days,purchases_next90days
12401.0,0.0,0.0,303.0,0.0,25989.36631498173,0.0,16.0,0,0.999999626455406,0.10267621827220787,0.3080286546902244
12402.0,0.0,0.0,323.0,0.0,25989.36631498173,0.0,17.0,0,0.999999600387814,0.0974634446501476,0.29239033383710716
12403.0,0.0,0.0,49.0,0.0,25989.36631498173,0.0,18.0,0,0.9999999176963531,0.3201145079281118,0.9603435222005213
12405.0,0.0,0.0,148.0,0.0,25989.36631498173,0.0,19.0,0,0.999999814167568,0.17536620993372884,0.5260986294046147
12406.0,1.0,161.0,183.0,114800.0,69677.93306236331,114800.0,3840.0,8,0.9999999993340454,0.26933365791921426,0.8080009732456178
12407.0,4.0,215.0,264.0,18391.0625,19950.35343062685,73564.25,3630.0,8,0.9999999984942374,0.4729037467192396,1.4187112395003478
12408.0,3.0,228.0,260.0,23453.32666666667,24102.81188689202,70359.98000000001,3599.0,8,0.9999999992294029,0.38796902108555886,1.1639070627101182
12409.0,1.0,104.0,182.0,354361.27999999997,187525.18329692306,354361.27999999997,4180.0,9,0.9999999958417181,0.2703984651113435,0.8111953948176338
12410.0,0.0,0.0,308.0,0.0,25989.36631498173,0.0,20.0,0,0.9999996199739104,0.10132143926733658,0.30396431767908083
12412.0,2.0,95.0,169.0,11257.560000000001,16274.417071496404,22515.120000000003,2885.0,6,0.9999999946526787,0.41007937325479743,1.2302381189317764
12413.0,2.0,271.0,337.0,1864.83,10080.343292847549,3729.66,2031.0,4,0.9999999986163182,0.24119874919753304,0.7235962473225884
12414.0,2.0,93.0,310.0,3997.9750000000004,11487.054388615861,7995.950000000001,2304.0,5,0.9999999673238613,0.2582942122199223,0.7748826363481905
12415.0,15.0,313.0,337.0,991484.4113333335,929288.5419453781,14872266.170000002,4332.0,9,0.999999999409966,1.1972192991445734,3.5916578960934893
12417.0,8.0,354.0,357.0,21829.9025,22305.495635069383,174639.22,4005.0,9,0.9999999999592066,0.6505449354374707,1.951634805621003
12418.0,0.0,0.0,112.0,0.0,25989.36631498173,0.0,21.0,0,0.9999998535030498,0.20987561088329565,0.629626832059801
12420.0,0.0,0.0,63.0,0.0,25989.36631498173,0.0,22.0,0,0.999999903941088,0.286654977918723,0.8599649325450348
12421.0,3.0,304.0,319.0,6718.113333333334,11653.522760043274,20154.34,2826.0,6,0.9999999997546511,0.32926739467145993,0.9878021836272017
12422.0,2.0,229.0,324.0,7247.945,13630.260246592767,14495.89,2634.0,6,0.9999999973495126,0.2491381210101452,0.747414362741524
12423.0,7.0,353.0,353.0,7591.0,9956.553953583283,53137.0,3422.0,7,1.0,0.5859184453152145,1.7577553353165634
12424.0,0.0,0.0,162.0,0.0,25989.36631498173,0.0,23.0,0,0.999999798385361,0.16482651397427003,0.4944795415763601
12425.0,0.0,0.0,78.0,0.0,25989.36631498173,0.0,24.0,0,0.9999998888916358,0.2577856631027306,0.7733569883651259
12426.0,0.0,0.0,194.0,0.0,25989.36631498173,0.0,25.0,0,0.9999997613611019,0.14491849884179,0.4347554962629866
12427.0,2.0,350.0,371.0,8943.560000000001,14748.440414678476,17887.120000000003,2764.0,6,0.9999999997044207,0.2226425234480089,0.6679275701154929
12428.0,6.0,258.0,283.0,18058.800000000003,19223.452581858663,108352.80000000002,3807.0,8,0.9999999994279578,0.6170374464261138,1.8511123384714039
12429.0,3.0,356.0,365.0,28479.040000000005,27841.42920291421,85437.12000000001,3695.0,8,0.9999999998778335,0.29452347430851167,0.8835704226187231
12430.0,0.0,0.0,43.0,0.0,25989.36631498173,0.0,26.0,0,0.9999999235199485,0.33697136281332596,1.0109140866394224
12431.0,13.0,338.0,373.0,12912.82076923077,13875.251581066253,167866.67,3991.0,9,0.9999999991218742,0.964981479632545,2.8949444379119433
12432.0,2.0,130.0,172.0,14031.140000000001,18103.465617657625,28062.280000000002,3030.0,6,0.999999998174719,0.4050154373055646,1.215046311106179
12433.0,5.0,373.0,373.0,303481.33599999995,255974.96774406423,1517406.6799999997,4315.0,9,1.0,0.4243691281508645,1.2731073840191167
12434.0,1.0,176.0,260.0,31043.81,28475.796049139266,31043.81,3087.0,7,0.9999999973899503,0.20666783399553507,0.6200035016954581
12435.0,1.0,188.0,267.0,88247.04000000001,56615.74988489717,88247.04000000001,3713.0,8,0.999999997733122,0.20238698401938152,0.6071609517795782
12436.0,0.0,0.0,99.0,0.0,25989.36631498173,0.0,27.0,0,0.9999998672425437,0.22593049534524748,0.6777914853390442
12437.0,14.0,330.0,331.0,10019.886428571426,11117.050909550446,140278.40999999997,3929.0,9,0.9999999999855733,1.1404530506260637,3.4213591505807464
12438.0,1.0,126.0,140.0,126563.57999999997,75464.78457657403,126563.57999999997,3890.0,8,0.9999999994662128,0.324236906264413,0.9727107180267425
12441.0,0.0,0.0,366.0,0.0,25989.36631498173,0.0,28.0,0,0.9999995431064161,0.08787192059624739,0.2636157616974304
12442.0,0.0,0.0,3.0,0.0,25989.36631498173,0.0,29.0,0,0.999999966515221,0.5192633522707655,1.5577900501763202
12444.0,4.0,150.0,171.0,22700.32,23375.283809587418,90801.28,3728.0,8,0.9999999992123114,0.654683786564457,1.9640513583769164
12445.0,0.0,0.0,22.0,0.0,25989.36631498173,0.0,30.0,0,0.9999999438596483,0.4131099638901463,1.2393298885732573
12446.0,0.0,0.0,57.0,0.0,25989.36631498173,0.0,31.0,0,0.9999999098681575,0.3000981259476327,0.9002943764906162
12447.0,0.0,0.0,243.0,0.0,25989.36631498173,0.0,32.0,0,0.9999997022959615,0.12229957292570509,0.366898718594388
12448.0,0.0,0.0,44.0,0.0,25989.36631498173,0.0,33.0,0,0.9999999225517029,0.33403967320022243,1.002119017839331
12449.0,3.0,165.0,187.0,71931.45333333331,60165.5858223301,215794.35999999993,4069.0,9,0.9999999992863282,0.49776830141663364,1.4933049033205044
12450.0,1.0,17.0,173.0,185.6,13295.73357969264,185.6,1628.0,3,0.9999999462363007,0.28037457645391095,0.8411237288033222
12451.0,4.0,314.0,324.0,220354.63499999995,180467.83814780958,881418.5399999998,4303.0,9,0.9999999998429436,0.40105953952394346,1.203178618106748
12452.0,0.0,0.0,16.0,0.0,25989.36631498173,0.0,34.0,0,0.9999999498856752,0.44161963570514595,1.3248589033493283
12453.0,0.0,0.0,134.0,0.0,25989.36631498173,0.0,35.0,0,0.9999998296832672,0.18734588835314558,0.5620376646009346
12454.0,0.0,0.0,56.0,0.0,25989.36631498173,0.0,36.0,0,0.9999999108511617,0.30246220147967506,0.9073866030607662
12455.0,5.0,223.0,296.0,5148.479999999999,8716.420438721341,25742.399999999994,2961.0,6,0.9999999971014659,0.5134200120633267,1.5402600355446896
12456.0,2.0,210.0,254.0,84159.10000000002,64349.63240688034,168318.20000000004,3992.0,9,0.9999999988575807,0.30280837947848793,0.908425138000105
12457.0,4.0,158.0,239.0,10568.725000000004,13733.282081738449,42274.900000000016,3273.0,7,0.9999999951501184,0.5110484010636336,1.533145202416304
12458.0,1.0,213.0,284.0,21367.44,23715.704615531184,21367.44,2852.0,6,0.999999998240835,0.1926936026300815,0.5780808076390298
12461.0,1.0,60.0,154.0,200.0,13302.817363864178,200.0,1630.0,3,0.999999990945775,0.3040568731321253,0.9121706187304461
12462.0,1.0,285.0,303.0,26598.179999999993,26288.859700075394,26598.179999999993,2979.0,6,0.999999999696745,0.1829028117341875,0.5487084349774002
12463.0,3.0,188.0,241.0,12519.249999999998,15968.975822350429,37557.74999999999,3206.0,7,0.999999998216039,0.41159980626198206,1.2347994181665627
12464.0,6.0,299.0,309.0,666.7416666666667,4385.525295067086,4000.45,2052.0,4,0.9999999998301357,0.5748125414935334,1.7244376237852217
12465.0,1.0,152.0,169.0,10249.0,18246.216470794527,10249.0,2435.0,5,0.9999999994598576,0.2850486498499305,0.8551459489710367
12468.0,1.0,129.0,316.0,21402.450000000004,23732.927065798238,21402.450000000004,2854.0,6,0.9999999899573712,0.17675785142854472,0.5302735540760272
12471.0,19.0,362.0,364.0,36510.641052631574,35968.206134631255,693702.1799999999,4282.0,9,0.9999999999729834,1.39879853594963,4.196395606388136
12472.0,6.0,337.0,369.0,68307.41333333334,62092.747096190484,409844.4800000001,4218.0,9,0.9999999994339488,0.4964185048407584,1.4892555140102186
12473.0,3.0,162.0,191.0,98320.96666666667,79796.68790987426,294962.9,4153.0,9,0.9999999989973887,0.4901670741248467,1.4705012214753903
12474.0,15.0,312.0,329.0,28297.86933333334,28149.1587283935,424468.0400000001,4226.0,9,0.9999999996389417,1.221167216428753,3.6635016478894142
12475.0,0.0,0.0,53.0,0.0,25989.36631498173,0.0,37.0,0,0.9999999137922776,0.30978331844318946,0.9293499538685821
12476.0,8.0,297.0,312.0,46598.96124999999,44242.45995472463,372791.68999999994,4190.0,9,0.9999999997208944,0.7269914908426058,2.180974471655872
12477.0,5.0,279.0,301.0,160587.51999999993,137544.44072535404,802937.5999999996,4296.0,9,0.9999999995672086,0.5065181124439072,1.5195543367044992
12478.0,0.0,0.0,3.0,0.0,25989.36631498173,0.0,38.0,0,0.999999966515221,0.5192633522707655,1.5577900501763202
12479.0,0.0,0.0,11.0,0.0,25989.36631498173,0.0,39.0,0,0.9999999552350947,0.46856704629410206,1.4057011343446095
12480.0,3.0,308.0,336.0,52759.77000000001,45903.811914156424,158279.31000000003,3968.0,9,0.9999999995238635,0.31551221777539357,0.9465366529720314
12481.0,7.0,343.0,365.0,46321.061428571425,43706.931405524876,324247.43,4171.0,9,0.9999999996367606,0.5697900676565675,1.709370202376145
12483.0,7.0,322.0,339.0,6536.358571428573,9037.512129795154,45754.51000000001,3327.0,7,0.9999999997116575,0.6059282948536417,1.8177848838862078
12484.0,5.0,304.0,336.0,81462.50199999995,71965.55253816389,407312.5099999998,4213.0,9,0.9999999993873605,0.4629537308105519,1.3888611919120093
12488.0,2.0,66.0,75.0,12305.700000000003,16965.61723272248,24611.400000000005,2936.0,6,0.9999999993342938,0.6742097808249978,2.0226293399407393
12489.0,0.0,0.0,336.0,0.0,25989.36631498173,0.0,40.0,0,0.999999583244737,0.09434990885195083,0.28304972644994913
12490.0,9.0,324.0,329.0,18992.984444444446,19713.21580636745,170936.86000000002,3996.0,9,0.9999999999235212,0.7711008563640965,2.313302568210258
12491.0,0.0,0.0,38.0,0.0,25989.36631498173,0.0,41.0,0,0.999999928350688,0.3524371347508419,1.0573114022337229
12492.0,1.0,42.0,105.0,3568.2299999999996,14959.748916649132,3568.2299999999996,2022.0,4,0.9999999922956416,0.388737448087844,1.1662123431160794
12493.0,1.0,32.0,197.0,4016.25,15180.143151686145,4016.25,2055.0,4,0.9999999646956762,0.25526088340920533,0.7657826497713747
12494.0,5.0,350.0,365.0,7423.758,10602.172952000692,37118.79,3197.0,7,0.9999999997804145,0.43215677100911815,1.2964703125771666
12497.0,0.0,0.0,81.0,0.0,25989.36631498173,0.0,42.0,0,0.9999998858405706,0.2526958124650823,0.7580874364948491
12498.0,1.0,36.0,57.0,2263.9500000000003,14318.135165311975,2263.9500000000003,1910.0,4,0.9999999973193521,0.5345811938631032,1.6037435791804155
12500.0,9.0,310.0,333.0,7750.884444444444,9628.415842829409,69757.95999999999,3598.0,8,0.9999999995402984,0.7634650794106834,2.290395237368176
12501.0,0.0,0.0,336.0,0.0,25989.36631498173,0.0,43.0,0,0.999999583244737,0.09434990885195083,0.28304972644994913
12502.0,4.0,214.0,309.0,34120.31,32451.713027016613,136481.24,3920.0,9,0.9999999959237913,0.41689329299957845,1.2506798784943949
12504.0,0.0,0.0,30.0,0.0,25989.36631498173,0.0,44.0,0,0.9999999360688957,0.38036926104543123,1.1411077806697467
12506.0,0.0,0.0,232.0,0.0,25989.36631498173,0.0,45.0,0,0.9999997157917848,0.12674035751466728,0.38022107234691155
12507.0,1.0,164.0,298.0,30645.0,28279.60966264957,30645.0,3081.0,7,0.9999999950575229,0.18538156494324554,0.5561446945981274
12508.0,1.0,3.0,29.0,2363.9400000000005,14367.323191653099,2363.9400000000005,1917.0,4,0.9999999830887164,0.6843522505126035,2.0530567470247347
12509.0,0.0,0.0,284.0,0.0,25989.36631498173,0.0,46.0,0,0.9999996508645903,0.10817248093375571,0.32451744266024296
12510.0,1.0,183.0,325.0,2660.3100000000004,14513.11632463359,2660.3100000000004,1951.0,4,0.9999999952988987,0.17274003005985575,0.5182200899798025
12512.0,0.0,0.0,66.0,0.0,25989.36631498173,0.0,47.0,0,0.9999999009581961,0.2803751573284447,0.8411254708364501
12513.0,0.0,0.0,112.0,0.0,25989.36631498173,0.0,48.0,0,0.9999998535030498,0.20987561088329565,0.629626832059801
12514.0,0.0,0.0,267.0,0.0,25989.36631498173,0.0,49.0,0,0.9999996724005838,0.1136140606323153,0.34084218174056696
12515.0,0.0,0.0,353.0,0.0,25989.36631498173,0.0,50.0,0,0.9999995605969393,0.09056648323814859,0.2716994496172074
12516.0,1.0,103.0,180.0,17839.8,21980.354588108377,17839.8,2762.0,6,0.9999999958639736,0.27255354094604844,0.8176606223128341
12517.0,3.0,162.0,190.0,39644.87,36147.66607259109,118934.61000000002,3858.0,8,0.9999999990380237,0.49204553338818446,1.4761365992579825
12518.0,4.0,110.0,110.0,21736.155000000002,22608.980566202565,86944.62000000001,3703.0,8,1.0,0.87539499252237,2.6261849750720248
12519.0,0.0,0.0,63.0,0.0,25989.36631498173,0.0,51.0,0,0.999999903941088,0.286654977918723,0.8599649325450348
12520.0,4.0,194.0,273.0,16514.452500000003,18458.853189933136,66057.81000000001,3562.0,8,0.9999999965285253,0.4605291424590478,1.381587426755503
12521.0,0.0,0.0,142.0,0.0,25989.36631498173,0.0,52.0,0,0.9999998208503541,0.1803074725793491,0.5409224173165824
12522.0,1.0,12.0,51.0,1811.55,14095.586279256118,1811.55,1868.0,4,0.9999999883190126,0.560884783086098,1.682654346549777
12523.0,10.0,312.0,331.0,4047.690000000001,6101.710541013626,40476.90000000001,3244.0,7,0.9999999996319116,0.8419017864873423,2.5257053585042315
12524.0,7.0,324.0,333.0,28437.041428571425,28122.3337288272,199059.28999999998,4040.0,9,0.9999999998590854,0.6149285439269064,1.8447856310849167
12526.0,2.0,94.0,94.0,13382.47,17675.69756321593,26764.94,2983.0,6,1.0,0.5965457428880636,1.7896372267533516
12527.0,2.0,244.0,325.0,503.21000000000004,9182.41747804356,1006.4200000000001,1773.0,4,0.9999999979949463,0.248508890786752,0.7455266720728673
12528.0,5.0,303.0,312.0,7023.229999999999,10270.214974716706,35116.149999999994,3165.0,7,0.9999999998523137,0.4919683544703411,1.4759050628209618
12530.0,3.0,277.0,336.0,15560.893333333332,18231.647741924724,46682.67999999999,3343.0,7,0.9999999987106662,0.3155122175188195,0.9465366522023093
12531.0,0.0,0.0,14.0,0.0,25989.36631498173,0.0,53.0,0,0.999999951971804,0.45201790175566625,1.356053701221777
12532.0,0.0,0.0,30.0,0.0,25989.36631498173,0.0,54.0,0,0.9999999360688957,0.38036926104543123,1.1411077806697467
12534.0,0.0,0.0,130.0,0.0,25989.36631498173,0.0,55.0,0,0.999999834066005,0.19107525986407375,0.5732257791133274
12535.0,1.0,95.0,186.0,8418.800000000001,17345.887179770154,8418.800000000001,2332.0,5,0.9999999945054914,0.26618896230484096,0.7985668864152844
12536.0,0.0,0.0,59.0,0.0,25989.36631498173,0.0,56.0,0,0.9999999078980706,0.29547913558438205,0.8864374054506061
12538.0,0.0,0.0,29.0,0.0,25989.36631498173,0.0,57.0,0,0.9999999370359194,0.3841751986912879,1.152525593540355
12539.0,3.0,311.0,333.0,128351.86666666657,102136.60968994601,385055.5999999997,4201.0,9,0.9999999996386104,0.31785547240250844,0.9535664168478661
12540.0,16.0,342.0,361.0,46358.35625000001,45123.249958447814,741733.7000000002,4289.0,9,0.999999999617257,1.2001519608919191,3.6004558814129832
12541.0,2.0,251.0,280.0,14465.490000000002,18389.899481481683,28930.980000000003,3048.0,7,0.9999999994085431,0.2803743597247245,0.8411230788040506
12544.0,0.0,0.0,36.0,0.0,25989.36631498173,0.0,58.0,0,0.9999999302797453,0.35902837851067554,1.0770851334140954
12545.0,1.0,184.0,259.0,15211.380000000003,20687.357366430813,15211.380000000003,2659.0,6,0.9999999978141703,0.20729421219480276,0.6218826362913967
12546.0,1.0,31.0,77.0,14376.420000000002,20276.615947551065,14376.420000000002,2623.0,6,0.9999999930419623,0.4623116905107077,1.3869350698256278
12547.0,1.0,83.0,280.0,721.25,13559.235592990206,721.25,1739.0,4,0.9999999822085849,0.19488990704147482,0.5846697208671497
12548.0,0.0,0.0,166.0,0.0,25989.36631498173,0.0,59.0,0,0.9999997938285482,0.16204393868957695,0.4861318157348518
12550.0,0.0,0.0,79.0,0.0,25989.36631498173,0.0,60.0,0,0.9999998878761566,0.2560664157675107,0.7681992463740254
12551.0,0.0,0.0,357.0,0.0,25989.36631498173,0.0,61.0,0,0.999999555230898,0.08971995037343979,0.26915985102496387
12552.0,1.0,1.0,39.0,120.0,13263.463007355627,120.0,1614.0,3,0.9999999642811753,0.622105023154924,1.8663150659520353
12553.0,8.0,321.0,329.0,12406.506249999999,13959.570608498758,99252.04999999999,3769.0,8,0.9999999998733344,0.6960897962604615,2.0882693879851555
12556.0,1.0,101.0,151.0,27148.800000000003,26559.725897334632,27148.800000000003,2996.0,6,0.9999999974296407,0.30816684368167385,0.924500530359291
12557.0,4.0,355.0,371.0,18711.35,20204.912919993945,74845.4,3636.0,8,0.999999999772309,0.3584072455627436,1.07522173632034
12558.0,0.0,0.0,7.0,0.0,25989.36631498173,0.0,62.0,0,0.9999999600641583,0.4926143103335014,1.4778429256104846
12559.0,1.0,9.0,319.0,50.10000000000001,13229.077138356282,50.10000000000001,1586.0,3,0.9999997380992256,0.1753979258227553,0.5261937772620194
12560.0,2.0,138.0,143.0,13632.400000000001,17840.51491232505,27264.800000000003,3001.0,6,0.9999999998268725,0.45991583813589526,1.3797475133386385
12561.0,0.0,0.0,302.0,0.0,25989.36631498173,0.0,63.0,0,0.9999996277488363,0.10295153330051622,0.308854599774438
12562.0,6.0,190.0,198.0,20297.33833333333,21133.247752855514,121784.02999999997,3872.0,8,0.9999999997841795,0.8120548621410195,2.4361645849777984
12564.0,0.0,0.0,261.0,0.0,25989.36631498173,0.0,64.0,0,0.9999996799311034,0.1156676924778955,0.3470030772712837
12565.0,0.0,0.0,288.0,0.0,25989.36631498173,0.0,65.0,0,0.9999996457551954,0.10696701793619502,0.3209010536708441
12566.0,0.0,0.0,86.0,0.0,25989.36631498173,0.0,66.0,0,0.9999998807245707,0.24464514958102465,0.7339354479075292
12567.0,8.0,347.0,369.0,77023.80750000002,71188.52897388942,616190.4600000002,4271.0,9,0.9999999996315598,0.6328004221223543,1.898401265714328
12569.0,25.0,250.0,252.0,2102.3091999999997,3049.9914740073264,52557.729999999996,3413.0,7,0.9999999999595099,2.4412967428881838,7.323890225130333
12571.0,1.0,82.0,121.0,7758.8,17021.21373857461,7758.8,2286.0,5,0.9999999975991056,0.3563327085940561,1.0689981248378584
12572.0,1.0,43.0,51.0,17769.840000000004,21945.93920334165,17769.840000000004,2760.0,6,0.9999999991356956,0.5608847891530108,1.6826543647505152
12573.0,0.0,0.0,227.0,0.0,25989.36631498173,0.0,67.0,0,0.9999997218821487,0.12886729531557106,0.38660188574252713
12574.0,0.0,0.0,315.0,0.0,25989.36631498173,0.0,68.0,0,0.9999996108599738,0.09948372214214804,0.29845116630813734
12576.0,4.0,269.0,304.0,9380.075,12788.561675740086,37520.3,3205.0,7,0.9999999992498094,0.4224527460107315,1.2673582375136585
12577.0,1.0,324.0,359.0,22240.699999999997,24145.286932589395,22240.699999999997,2880.0,6,0.9999999994704056,0.1590796430741767,0.4772389290543107
12578.0,1.0,309.0,330.0,71366.40000000002,48311.66582674088,71366.40000000002,3610.0,8,0.9999999996727265,0.17058584826124604,0.5117575445891436
12579.0,0.0,0.0,78.0,0.0,25989.36631498173,0.0,69.0,0,0.9999998888916358,0.2577856631027306,0.7733569883651259
12580.0,0.0,0.0,246.0,0.0,25989.36631498173,0.0,70.0,0,0.9999996985924484,0.12114194789170808,0.3634258434960417
12581.0,0.0,0.0,39.0,0.0,25989.36631498173,0.0,71.0,0,0.999999927385664,0.34923144168363757,1.0476943230789657
12582.0,1.0,50.0,288.0,9640.17,17946.715059880764,9640.17,2402.0,5,0.999999959093096,0.190546238462914,0.5716387151433762
12583.0,14.0,371.0,373.0,17073.165,17685.74220712502,239024.31,4106.0,9,0.9999999999739622,1.0325580244941788,3.0976740724278176
12584.0,7.0,277.0,280.0,3991.7828571428577,6820.103025743688,27942.480000000003,3027.0,6,0.9999999999477749,0.7077966067621462,2.123389819352074
12585.0,1.0,117.0,351.0,47875.41000000001,36755.755886755825,47875.41000000001,3355.0,7,0.9999999845286911,0.16209579001739324,0.48628736987724724
12586.0,0.0,0.0,17.0,0.0,25989.36631498173,0.0,72.0,0,0.999999948861132,0.4365978647207929,1.309793590523753
12587.0,0.0,0.0,7.0,0.0,25989.36631498173,0.0,73.0,0,0.9999999600641583,0.4926143103335014,1.4778429256104846
12588.0,0.0,0.0,39.0,0.0,25989.36631498173,0.0,74.0,0,0.999999927385664,0.34923144168363757,1.0476943230789657
12589.0,1.0,116.0,144.0,23684.83,24855.697018398067,23684.83,2913.0,6,0.9999999988066981,0.3182029362945556,0.9546088081481255
12590.0,0.0,0.0,211.0,0.0,25989.36631498173,0.0,75.0,0,0.9999997411816045,0.13618044703035728,0.40854134086139804
12591.0,0.0,0.0,317.0,0.0,25989.36631498173,0.0,76.0,0,0.9999996082475267,0.09897084123117163,0.29691252357648173
12592.0,1.0,121.0,213.0,3775.0,15061.465170340047,3775.0,2036.0,4,0.9999999956728127,0.2408770089274803,0.7226310263794378
12593.0,2.0,110.0,218.0,453.45,9149.603044835583,906.9,1762.0,4,0.9999999922038211,0.3405361515472556,1.0216084540831833
